sdc_event_id,superevent_id,model_id,model_filepath,gcn_filepath,timestamp_utc,distance_mpc,z,pointings
3226,GW321218c,36,gammapy_models/GW321218c_catO5_36_gammapy.fits,GCNs/GW321218c_GCN.json,2032-12-18 22:46:48.269767,275.0,0.059,[]
3227,GW321219a,1811,gammapy_models/GW321219a_catO5_1811_gammapy.fits,GCNs/GW321219a_GCN.json,2032-12-19 07:51:28.373714,331.0,0.071,[]
3228,GW321220a,1600,gammapy_models/GW321220a_catO5_1600_gammapy.fits,GCNs/GW321220a_GCN.json,2032-12-20 10:26:31.602918,662.0,0.136,[]
3229,GW321222a,320,gammapy_models/GW321222a_catO5_320_gammapy.fits,GCNs/GW321222a_GCN.json,2032-12-22 21:35:51.145914,779.0,0.158,[]
3230,GW321223a,1932,gammapy_models/GW321223a_catO5_1932_gammapy.fits,GCNs/GW321223a_GCN.json,2032-12-23 02:53:08.700021,448.0,0.094,[]
3231,GW321223b,1818,gammapy_models/GW321223b_catO5_1818_gammapy.fits,GCNs/GW321223b_GCN.json,2032-12-23 09:25:22.338899,12800.0,1.673,[]
3232,GW321223c,1039,gammapy_models/GW321223c_catO5_1039_gammapy.fits,GCNs/GW321223c_GCN.json,2032-12-23 15:31:03.956966,769.0,0.156,[]
3233,GW321224a,468,gammapy_models/GW321224a_catO5_468_gammapy.fits,GCNs/GW321224a_GCN.json,2032-12-24 04:25:34.426709,442.0,0.093,[]
3234,GW321224b,80,gammapy_models/GW321224b_catO5_80_gammapy.fits,GCNs/GW321224b_GCN.json,2032-12-24 22:48:32.623968,935.0,0.186,[]
3235,GW321225a,566,gammapy_models/GW321225a_catO5_566_gammapy.fits,GCNs/GW321225a_GCN.json,2032-12-25 00:51:56.747350,13800.0,1.779,[]
3236,GW321225b,1974,gammapy_models/GW321225b_catO5_1974_gammapy.fits,GCNs/GW321225b_GCN.json,2032-12-25 12:54:28.376616,363.0,0.077,[]
3237,GW321225c,2019,gammapy_models/GW321225c_catO5_2019_gammapy.fits,GCNs/GW321225c_GCN.json,2032-12-25 13:42:58.403334,487.0,0.102,[]
3238,GW321225d,1682,gammapy_models/GW321225d_catO5_1682_gammapy.fits,GCNs/GW321225d_GCN.json,2032-12-25 20:29:51.651986,574.0,0.119,[]
3239,GW321226a,850,gammapy_models/GW321226a_catO5_850_gammapy.fits,GCNs/GW321226a_GCN.json,2032-12-26 02:15:26.090961,824.0,0.166,[]
3240,GW321226b,76,gammapy_models/GW321226b_catO5_76_gammapy.fits,GCNs/GW321226b_GCN.json,2032-12-26 08:38:25.157709,426.0,0.09,[]
3241,GW321226c,2018,gammapy_models/GW321226c_catO5_2018_gammapy.fits,GCNs/GW321226c_GCN.json,2032-12-26 12:35:09.953274,305.0,0.066,[]
3242,GW321227a,1514,gammapy_models/GW321227a_catO5_1514_gammapy.fits,GCNs/GW321227a_GCN.json,2032-12-27 00:28:42.685863,378.0,0.08,[]
3243,GW321227b,2090,gammapy_models/GW321227b_catO5_2090_gammapy.fits,GCNs/GW321227b_GCN.json,2032-12-27 06:33:02.279278,195.0,0.043,[]
3244,GW321228a,1196,gammapy_models/GW321228a_catO5_1196_gammapy.fits,GCNs/GW321228a_GCN.json,2032-12-28 09:03:00.946967,726.0,0.148,[]
3245,GW321228b,149,gammapy_models/GW321228b_catO5_149_gammapy.fits,GCNs/GW321228b_GCN.json,2032-12-28 19:35:28.241940,1420.0,0.27,[]
3246,GW321228c,1538,gammapy_models/GW321228c_catO5_1538_gammapy.fits,GCNs/GW321228c_GCN.json,2032-12-28 20:51:02.713952,596.0,0.123,[]
3247,GW321231a,1596,gammapy_models/GW321231a_catO5_1596_gammapy.fits,GCNs/GW321231a_GCN.json,2032-12-31 09:30:08.233491,922.0,0.184,[]
3248,GW321231b,1953,gammapy_models/GW321231b_catO5_1953_gammapy.fits,GCNs/GW321231b_GCN.json,2032-12-31 11:46:02.086779,446.0,0.094,[]
3249,GW330101a,1186,gammapy_models/GW330101a_catO5_1186_gammapy.fits,GCNs/GW330101a_GCN.json,2033-01-01 10:44:14.435357,276.0,0.06,[]
3250,GW330101b,162,gammapy_models/GW330101b_catO5_162_gammapy.fits,GCNs/GW330101b_GCN.json,2033-01-01 19:44:13.130173,624.0,0.129,[]
3251,GW330102a,1791,gammapy_models/GW330102a_catO5_1791_gammapy.fits,GCNs/GW330102a_GCN.json,2033-01-02 19:00:26.939099,205.0,0.045,[]
3252,GW330103a,147,gammapy_models/GW330103a_catO5_147_gammapy.fits,GCNs/GW330103a_GCN.json,2033-01-03 05:01:50.276673,1440.0,0.273,[]
3253,GW330103b,728,gammapy_models/GW330103b_catO5_728_gammapy.fits,GCNs/GW330103b_GCN.json,2033-01-03 10:09:34.066439,391.0,0.083,[]
3254,GW330103c,1670,gammapy_models/GW330103c_catO5_1670_gammapy.fits,GCNs/GW330103c_GCN.json,2033-01-03 16:38:29.364347,6940.0,1.018,[]
3255,GW330104a,1806,gammapy_models/GW330104a_catO5_1806_gammapy.fits,GCNs/GW330104a_GCN.json,2033-01-04 02:18:09.119832,584.0,0.121,[]
3256,GW330105a,479,gammapy_models/GW330105a_catO5_479_gammapy.fits,GCNs/GW330105a_GCN.json,2033-01-05 01:38:48.461173,594.0,0.123,[]
3257,GW330105b,270,gammapy_models/GW330105b_catO5_270_gammapy.fits,GCNs/GW330105b_GCN.json,2033-01-05 02:00:03.666301,424.0,0.09,[]
3258,GW330105c,1626,gammapy_models/GW330105c_catO5_1626_gammapy.fits,GCNs/GW330105c_GCN.json,2033-01-05 06:56:24.881328,290.0,0.063,[]
3259,GW330105d,1521,gammapy_models/GW330105d_catO5_1521_gammapy.fits,GCNs/GW330105d_GCN.json,2033-01-05 21:33:38.747292,1040.0,0.205,[]
3260,GW330108a,781,gammapy_models/GW330108a_catO5_781_gammapy.fits,GCNs/GW330108a_GCN.json,2033-01-08 06:01:24.029005,1250.0,0.241,[]
3261,GW330109a,414,gammapy_models/GW330109a_catO5_414_gammapy.fits,GCNs/GW330109a_GCN.json,2033-01-09 02:22:18.022276,411.0,0.087,[]
3262,GW330109b,1662,gammapy_models/GW330109b_catO5_1662_gammapy.fits,GCNs/GW330109b_GCN.json,2033-01-09 09:57:14.470503,560.0,0.116,[]
3263,GW330109c,2132,gammapy_models/GW330109c_catO5_2132_gammapy.fits,GCNs/GW330109c_GCN.json,2033-01-09 12:43:21.477411,1430.0,0.272,[]
3264,GW330110a,1001,gammapy_models/GW330110a_catO5_1001_gammapy.fits,GCNs/GW330110a_GCN.json,2033-01-10 00:58:53.750935,787.0,0.159,[]
3265,GW330110b,786,gammapy_models/GW330110b_catO5_786_gammapy.fits,GCNs/GW330110b_GCN.json,2033-01-10 04:49:03.763539,580.0,0.12,[]
3266,GW330110c,1420,gammapy_models/GW330110c_catO5_1420_gammapy.fits,GCNs/GW330110c_GCN.json,2033-01-10 06:41:21.730385,255.0,0.055,[]
3267,GW330111a,575,gammapy_models/GW330111a_catO5_575_gammapy.fits,GCNs/GW330111a_GCN.json,2033-01-11 03:38:45.377440,504.0,0.106,[]
3268,GW330111b,741,gammapy_models/GW330111b_catO5_741_gammapy.fits,GCNs/GW330111b_GCN.json,2033-01-11 07:19:01.731282,1140.0,0.222,[]
3269,GW330112a,1439,gammapy_models/GW330112a_catO5_1439_gammapy.fits,GCNs/GW330112a_GCN.json,2033-01-12 04:56:00.033774,895.0,0.179,[]
3270,GW330112b,1393,gammapy_models/GW330112b_catO5_1393_gammapy.fits,GCNs/GW330112b_GCN.json,2033-01-12 06:48:03.567134,954.0,0.19,[]
3271,GW330112c,1873,gammapy_models/GW330112c_catO5_1873_gammapy.fits,GCNs/GW330112c_GCN.json,2033-01-12 15:51:16.661907,908.0,0.181,[]
3272,GW330112d,574,gammapy_models/GW330112d_catO5_574_gammapy.fits,GCNs/GW330112d_GCN.json,2033-01-12 16:39:16.062907,242.0,0.053,[]
3273,GW330112e,710,gammapy_models/GW330112e_catO5_710_gammapy.fits,GCNs/GW330112e_GCN.json,2033-01-12 17:51:41.643406,792.0,0.16,[]
3274,GW330113a,1342,gammapy_models/GW330113a_catO5_1342_gammapy.fits,GCNs/GW330113a_GCN.json,2033-01-13 08:36:09.944953,1080.0,0.212,[]
3275,GW330113b,727,gammapy_models/GW330113b_catO5_727_gammapy.fits,GCNs/GW330113b_GCN.json,2033-01-13 11:15:06.799470,1430.0,0.272,[]
3276,GW330114a,1769,gammapy_models/GW330114a_catO5_1769_gammapy.fits,GCNs/GW330114a_GCN.json,2033-01-14 11:22:10.175175,405.0,0.086,[]
3277,GW330114b,664,gammapy_models/GW330114b_catO5_664_gammapy.fits,GCNs/GW330114b_GCN.json,2033-01-14 19:36:19.656597,606.0,0.125,[]
3278,GW330115a,2064,gammapy_models/GW330115a_catO5_2064_gammapy.fits,GCNs/GW330115a_GCN.json,2033-01-15 01:42:28.620736,671.0,0.138,[]
3279,GW330115b,1409,gammapy_models/GW330115b_catO5_1409_gammapy.fits,GCNs/GW330115b_GCN.json,2033-01-15 11:38:06.448283,395.0,0.084,[]
3280,GW330115c,546,gammapy_models/GW330115c_catO5_546_gammapy.fits,GCNs/GW330115c_GCN.json,2033-01-15 12:09:01.959414,618.0,0.128,[]
3281,GW330115d,2031,gammapy_models/GW330115d_catO5_2031_gammapy.fits,GCNs/GW330115d_GCN.json,2033-01-15 12:15:53.015076,972.0,0.193,[]
3282,GW330115e,2178,gammapy_models/GW330115e_catO5_2178_gammapy.fits,GCNs/GW330115e_GCN.json,2033-01-15 16:15:49.882584,688.0,0.141,[]
3283,GW330115f,1056,gammapy_models/GW330115f_catO5_1056_gammapy.fits,GCNs/GW330115f_GCN.json,2033-01-15 23:33:12.521793,314.0,0.067,[]
3284,GW330117a,1556,gammapy_models/GW330117a_catO5_1556_gammapy.fits,GCNs/GW330117a_GCN.json,2033-01-17 03:21:31.568649,709.0,0.145,[]
3285,GW330118a,896,gammapy_models/GW330118a_catO5_896_gammapy.fits,GCNs/GW330118a_GCN.json,2033-01-18 01:48:04.256439,652.0,0.134,[]
3286,GW330118b,1957,gammapy_models/GW330118b_catO5_1957_gammapy.fits,GCNs/GW330118b_GCN.json,2033-01-18 11:09:09.652134,213.0,0.046,[]
3287,GW330118c,788,gammapy_models/GW330118c_catO5_788_gammapy.fits,GCNs/GW330118c_GCN.json,2033-01-18 15:36:27.229650,441.0,0.093,[]
3288,GW330118d,2275,gammapy_models/GW330118d_catO5_2275_gammapy.fits,GCNs/GW330118d_GCN.json,2033-01-18 20:45:36.576941,856.0,0.172,[]
3289,GW330118e,289,gammapy_models/GW330118e_catO5_289_gammapy.fits,GCNs/GW330118e_GCN.json,2033-01-18 23:31:39.989443,1800.0,0.332,[]
3290,GW330119a,505,gammapy_models/GW330119a_catO5_505_gammapy.fits,GCNs/GW330119a_GCN.json,2033-01-19 21:15:55.372154,1320.0,0.253,[]
3291,GW330120a,671,gammapy_models/GW330120a_catO5_671_gammapy.fits,GCNs/GW330120a_GCN.json,2033-01-20 11:35:16.342552,415.0,0.088,[]
3292,GW330120b,1481,gammapy_models/GW330120b_catO5_1481_gammapy.fits,GCNs/GW330120b_GCN.json,2033-01-20 15:40:40.304906,3210.0,0.541,[]
3293,GW330121a,1552,gammapy_models/GW330121a_catO5_1552_gammapy.fits,GCNs/GW330121a_GCN.json,2033-01-21 16:51:35.783099,693.0,0.142,[]
3294,GW330121b,1252,gammapy_models/GW330121b_catO5_1252_gammapy.fits,GCNs/GW330121b_GCN.json,2033-01-21 18:38:28.868769,1180.0,0.229,[]
3295,GW330123a,388,gammapy_models/GW330123a_catO5_388_gammapy.fits,GCNs/GW330123a_GCN.json,2033-01-23 23:00:47.691576,878.0,0.176,[]
3296,GW330125a,1524,gammapy_models/GW330125a_catO5_1524_gammapy.fits,GCNs/GW330125a_GCN.json,2033-01-25 05:37:43.839833,418.0,0.089,[]
3297,GW330125b,1105,gammapy_models/GW330125b_catO5_1105_gammapy.fits,GCNs/GW330125b_GCN.json,2033-01-25 16:23:51.259829,5820.0,0.882,[]
3298,GW330125c,1018,gammapy_models/GW330125c_catO5_1018_gammapy.fits,GCNs/GW330125c_GCN.json,2033-01-25 21:09:36.145995,119.0,0.026,[]
3299,GW330126a,2006,gammapy_models/GW330126a_catO5_2006_gammapy.fits,GCNs/GW330126a_GCN.json,2033-01-26 06:22:11.362182,406.0,0.086,[]
3300,GW330126b,1814,gammapy_models/GW330126b_catO5_1814_gammapy.fits,GCNs/GW330126b_GCN.json,2033-01-26 10:29:21.112211,622.0,0.128,[]
3301,GW330127a,1561,gammapy_models/GW330127a_catO5_1561_gammapy.fits,GCNs/GW330127a_GCN.json,2033-01-27 06:36:24.750826,725.0,0.148,[]
3302,GW330127b,2279,gammapy_models/GW330127b_catO5_2279_gammapy.fits,GCNs/GW330127b_GCN.json,2033-01-27 16:04:14.999481,14300.0,1.831,[]
3303,GW330128a,1958,gammapy_models/GW330128a_catO5_1958_gammapy.fits,GCNs/GW330128a_GCN.json,2033-01-28 07:40:30.605605,1780.0,0.329,[]
3304,GW330128b,223,gammapy_models/GW330128b_catO5_223_gammapy.fits,GCNs/GW330128b_GCN.json,2033-01-28 11:00:57.135270,593.0,0.123,[]
3305,GW330128c,1932,gammapy_models/GW330128c_catO5_1932_gammapy.fits,GCNs/GW330128c_GCN.json,2033-01-28 20:51:39.118773,448.0,0.094,[]
3306,GW330129a,538,gammapy_models/GW330129a_catO5_538_gammapy.fits,GCNs/GW330129a_GCN.json,2033-01-29 12:15:18.186605,1270.0,0.245,[]
3307,GW330130a,1843,gammapy_models/GW330130a_catO5_1843_gammapy.fits,GCNs/GW330130a_GCN.json,2033-01-30 14:47:19.287995,3070.0,0.521,[]
3308,GW330131a,31,gammapy_models/GW330131a_catO5_31_gammapy.fits,GCNs/GW330131a_GCN.json,2033-01-31 16:57:31.413967,4470.0,0.711,[]
3309,GW330201a,1954,gammapy_models/GW330201a_catO5_1954_gammapy.fits,GCNs/GW330201a_GCN.json,2033-02-01 11:51:19.713844,584.0,0.121,[]
3310,GW330202a,1231,gammapy_models/GW330202a_catO5_1231_gammapy.fits,GCNs/GW330202a_GCN.json,2033-02-02 08:27:36.271728,449.0,0.095,[]
3311,GW330204a,2147,gammapy_models/GW330204a_catO5_2147_gammapy.fits,GCNs/GW330204a_GCN.json,2033-02-04 13:33:32.499021,1320.0,0.253,[]
3312,GW330204b,1806,gammapy_models/GW330204b_catO5_1806_gammapy.fits,GCNs/GW330204b_GCN.json,2033-02-04 15:41:55.646765,584.0,0.121,[]
3313,GW330205a,1388,gammapy_models/GW330205a_catO5_1388_gammapy.fits,GCNs/GW330205a_GCN.json,2033-02-05 04:40:46.022104,565.0,0.117,[]
3314,GW330205b,631,gammapy_models/GW330205b_catO5_631_gammapy.fits,GCNs/GW330205b_GCN.json,2033-02-05 21:31:02.706722,2340.0,0.415,[]
3315,GW330206a,735,gammapy_models/GW330206a_catO5_735_gammapy.fits,GCNs/GW330206a_GCN.json,2033-02-06 10:57:08.325622,513.0,0.107,[]
3316,GW330207a,426,gammapy_models/GW330207a_catO5_426_gammapy.fits,GCNs/GW330207a_GCN.json,2033-02-07 15:43:50.608185,540.0,0.113,[]
3317,GW330207b,1374,gammapy_models/GW330207b_catO5_1374_gammapy.fits,GCNs/GW330207b_GCN.json,2033-02-07 19:37:54.705690,982.0,0.195,[]
3318,GW330209a,156,gammapy_models/GW330209a_catO5_156_gammapy.fits,GCNs/GW330209a_GCN.json,2033-02-09 08:12:58.109033,600.0,0.124,[]
3319,GW330210a,278,gammapy_models/GW330210a_catO5_278_gammapy.fits,GCNs/GW330210a_GCN.json,2033-02-10 03:56:23.887235,6290.0,0.94,[]
3320,GW330210b,928,gammapy_models/GW330210b_catO5_928_gammapy.fits,GCNs/GW330210b_GCN.json,2033-02-10 12:57:45.493531,654.0,0.134,[]
3321,GW330211a,262,gammapy_models/GW330211a_catO5_262_gammapy.fits,GCNs/GW330211a_GCN.json,2033-02-11 00:55:06.189130,294.0,0.063,[]
3322,GW330211b,79,gammapy_models/GW330211b_catO5_79_gammapy.fits,GCNs/GW330211b_GCN.json,2033-02-11 08:41:22.517212,124.0,0.027,[]
3323,GW330211c,971,gammapy_models/GW330211c_catO5_971_gammapy.fits,GCNs/GW330211c_GCN.json,2033-02-11 12:28:25.649133,261.0,0.057,[]
3324,GW330211d,1499,gammapy_models/GW330211d_catO5_1499_gammapy.fits,GCNs/GW330211d_GCN.json,2033-02-11 19:44:59.422466,489.0,0.103,[]
3325,GW330211e,15,gammapy_models/GW330211e_catO5_15_gammapy.fits,GCNs/GW330211e_GCN.json,2033-02-11 22:20:34.478175,1680.0,0.313,[]
3326,GW330213a,143,gammapy_models/GW330213a_catO5_143_gammapy.fits,GCNs/GW330213a_GCN.json,2033-02-13 10:33:49.716136,685.0,0.14,[]
3327,GW330213b,1345,gammapy_models/GW330213b_catO5_1345_gammapy.fits,GCNs/GW330213b_GCN.json,2033-02-13 22:10:32.390346,299.0,0.064,[]
3328,GW330215a,1633,gammapy_models/GW330215a_catO5_1633_gammapy.fits,GCNs/GW330215a_GCN.json,2033-02-15 14:35:50.181813,316.0,0.068,[]
3329,GW330215b,763,gammapy_models/GW330215b_catO5_763_gammapy.fits,GCNs/GW330215b_GCN.json,2033-02-15 21:20:09.190292,581.0,0.12,[]
3330,GW330216a,1490,gammapy_models/GW330216a_catO5_1490_gammapy.fits,GCNs/GW330216a_GCN.json,2033-02-16 04:23:15.122251,1050.0,0.207,[]
3331,GW330216b,337,gammapy_models/GW330216b_catO5_337_gammapy.fits,GCNs/GW330216b_GCN.json,2033-02-16 15:21:41.358338,4480.0,0.712,[]
3332,GW330216c,62,gammapy_models/GW330216c_catO5_62_gammapy.fits,GCNs/GW330216c_GCN.json,2033-02-16 15:38:28.159899,249.0,0.054,[]
3333,GW330216d,1235,gammapy_models/GW330216d_catO5_1235_gammapy.fits,GCNs/GW330216d_GCN.json,2033-02-16 16:37:38.394667,685.0,0.14,[]
3334,GW330217a,553,gammapy_models/GW330217a_catO5_553_gammapy.fits,GCNs/GW330217a_GCN.json,2033-02-17 09:28:33.741819,841.0,0.169,[]
3335,GW330217b,545,gammapy_models/GW330217b_catO5_545_gammapy.fits,GCNs/GW330217b_GCN.json,2033-02-17 13:19:54.213117,173.0,0.038,[]
3336,GW330218a,2277,gammapy_models/GW330218a_catO5_2277_gammapy.fits,GCNs/GW330218a_GCN.json,2033-02-18 00:57:13.889567,523.0,0.109,[]
3337,GW330218b,21,gammapy_models/GW330218b_catO5_21_gammapy.fits,GCNs/GW330218b_GCN.json,2033-02-18 01:11:35.848790,973.0,0.193,[]
3338,GW330218c,1330,gammapy_models/GW330218c_catO5_1330_gammapy.fits,GCNs/GW330218c_GCN.json,2033-02-18 02:07:55.607751,952.0,0.189,[]
3339,GW330218d,664,gammapy_models/GW330218d_catO5_664_gammapy.fits,GCNs/GW330218d_GCN.json,2033-02-18 13:13:45.022598,606.0,0.125,[]
3340,GW330219a,101,gammapy_models/GW330219a_catO5_101_gammapy.fits,GCNs/GW330219a_GCN.json,2033-02-19 18:01:47.051182,385.0,0.082,[]
3341,GW330221a,923,gammapy_models/GW330221a_catO5_923_gammapy.fits,GCNs/GW330221a_GCN.json,2033-02-21 03:15:41.782759,404.0,0.086,[]
3342,GW330221b,1143,gammapy_models/GW330221b_catO5_1143_gammapy.fits,GCNs/GW330221b_GCN.json,2033-02-21 12:40:35.241440,1540.0,0.29,[]
3343,GW330221c,1759,gammapy_models/GW330221c_catO5_1759_gammapy.fits,GCNs/GW330221c_GCN.json,2033-02-21 14:19:21.125175,1310.0,0.252,[]
3344,GW330221d,528,gammapy_models/GW330221d_catO5_528_gammapy.fits,GCNs/GW330221d_GCN.json,2033-02-21 22:38:30.994505,544.0,0.113,[]
3345,GW330222a,48,gammapy_models/GW330222a_catO5_48_gammapy.fits,GCNs/GW330222a_GCN.json,2033-02-22 03:13:46.877519,938.0,0.187,[]
3346,GW330223a,309,gammapy_models/GW330223a_catO5_309_gammapy.fits,GCNs/GW330223a_GCN.json,2033-02-23 06:49:13.795322,13100.0,1.705,[]
3347,GW330223b,1545,gammapy_models/GW330223b_catO5_1545_gammapy.fits,GCNs/GW330223b_GCN.json,2033-02-23 11:38:21.960625,604.0,0.125,[]
3348,GW330223c,2140,gammapy_models/GW330223c_catO5_2140_gammapy.fits,GCNs/GW330223c_GCN.json,2033-02-23 20:45:29.909905,273.0,0.059,[]
3349,GW330225a,801,gammapy_models/GW330225a_catO5_801_gammapy.fits,GCNs/GW330225a_GCN.json,2033-02-25 08:33:17.443909,408.0,0.087,[]
3350,GW330225b,1216,gammapy_models/GW330225b_catO5_1216_gammapy.fits,GCNs/GW330225b_GCN.json,2033-02-25 15:45:23.942674,2170.0,0.389,[]
3351,GW330225c,1776,gammapy_models/GW330225c_catO5_1776_gammapy.fits,GCNs/GW330225c_GCN.json,2033-02-25 16:47:04.737810,613.0,0.127,[]
3352,GW330227a,1679,gammapy_models/GW330227a_catO5_1679_gammapy.fits,GCNs/GW330227a_GCN.json,2033-02-27 00:10:31.899302,304.0,0.065,[]
3353,GW330227b,1998,gammapy_models/GW330227b_catO5_1998_gammapy.fits,GCNs/GW330227b_GCN.json,2033-02-27 03:52:51.855901,801.0,0.162,[]
3354,GW330227c,2076,gammapy_models/GW330227c_catO5_2076_gammapy.fits,GCNs/GW330227c_GCN.json,2033-02-27 18:17:07.538253,1300.0,0.25,[]
3355,GW330228a,1449,gammapy_models/GW330228a_catO5_1449_gammapy.fits,GCNs/GW330228a_GCN.json,2033-02-28 16:51:05.575914,137.0,0.03,[]
3356,GW330301a,532,gammapy_models/GW330301a_catO5_532_gammapy.fits,GCNs/GW330301a_GCN.json,2033-03-01 02:50:23.782280,474.0,0.1,[]
3357,GW330301b,1799,gammapy_models/GW330301b_catO5_1799_gammapy.fits,GCNs/GW330301b_GCN.json,2033-03-01 07:31:23.968998,162.0,0.036,[]
3358,GW330301c,1203,gammapy_models/GW330301c_catO5_1203_gammapy.fits,GCNs/GW330301c_GCN.json,2033-03-01 08:59:04.662635,596.0,0.123,[]
3359,GW330301d,555,gammapy_models/GW330301d_catO5_555_gammapy.fits,GCNs/GW330301d_GCN.json,2033-03-01 19:03:57.329417,493.0,0.103,[]
3360,GW330302a,1969,gammapy_models/GW330302a_catO5_1969_gammapy.fits,GCNs/GW330302a_GCN.json,2033-03-02 04:41:33.988338,1190.0,0.231,[]
3361,GW330302b,326,gammapy_models/GW330302b_catO5_326_gammapy.fits,GCNs/GW330302b_GCN.json,2033-03-02 08:51:29.471375,718.0,0.146,[]
3362,GW330302c,1669,gammapy_models/GW330302c_catO5_1669_gammapy.fits,GCNs/GW330302c_GCN.json,2033-03-02 09:26:00.442039,773.0,0.157,[]
3363,GW330303a,2266,gammapy_models/GW330303a_catO5_2266_gammapy.fits,GCNs/GW330303a_GCN.json,2033-03-03 01:07:35.496160,260.0,0.056,[]
3364,GW330303b,2021,gammapy_models/GW330303b_catO5_2021_gammapy.fits,GCNs/GW330303b_GCN.json,2033-03-03 16:57:32.467644,317.0,0.068,[]
3365,GW330304a,2280,gammapy_models/GW330304a_catO5_2280_gammapy.fits,GCNs/GW330304a_GCN.json,2033-03-04 09:10:35.854906,373.0,0.079,[]
3366,GW330304b,1485,gammapy_models/GW330304b_catO5_1485_gammapy.fits,GCNs/GW330304b_GCN.json,2033-03-04 20:06:20.628425,892.0,0.178,[]
3367,GW330304c,2191,gammapy_models/GW330304c_catO5_2191_gammapy.fits,GCNs/GW330304c_GCN.json,2033-03-04 21:11:45.489393,497.0,0.104,[]
3368,GW330305a,557,gammapy_models/GW330305a_catO5_557_gammapy.fits,GCNs/GW330305a_GCN.json,2033-03-05 09:57:08.446231,159.0,0.035,[]
3369,GW330306a,1474,gammapy_models/GW330306a_catO5_1474_gammapy.fits,GCNs/GW330306a_GCN.json,2033-03-06 02:50:33.577801,673.0,0.138,[]
3370,GW330307a,345,gammapy_models/GW330307a_catO5_345_gammapy.fits,GCNs/GW330307a_GCN.json,2033-03-07 06:24:58.156415,419.0,0.089,[]
3371,GW330307b,1146,gammapy_models/GW330307b_catO5_1146_gammapy.fits,GCNs/GW330307b_GCN.json,2033-03-07 06:39:15.257245,938.0,0.187,[]
3372,GW330307c,2263,gammapy_models/GW330307c_catO5_2263_gammapy.fits,GCNs/GW330307c_GCN.json,2033-03-07 07:47:06.943951,347.0,0.074,[]
3373,GW330307d,1328,gammapy_models/GW330307d_catO5_1328_gammapy.fits,GCNs/GW330307d_GCN.json,2033-03-07 15:59:40.205770,589.0,0.122,[]
3374,GW330308a,437,gammapy_models/GW330308a_catO5_437_gammapy.fits,GCNs/GW330308a_GCN.json,2033-03-08 06:49:26.196263,500.0,0.105,[]
3375,GW330308b,7,gammapy_models/GW330308b_catO5_7_gammapy.fits,GCNs/GW330308b_GCN.json,2033-03-08 16:18:35.003871,842.0,0.169,[]
3376,GW330309a,392,gammapy_models/GW330309a_catO5_392_gammapy.fits,GCNs/GW330309a_GCN.json,2033-03-09 04:55:10.514662,1010.0,0.2,[]
3377,GW330309b,1540,gammapy_models/GW330309b_catO5_1540_gammapy.fits,GCNs/GW330309b_GCN.json,2033-03-09 06:11:27.289351,527.0,0.11,[]
3378,GW330309c,589,gammapy_models/GW330309c_catO5_589_gammapy.fits,GCNs/GW330309c_GCN.json,2033-03-09 10:39:01.172180,706.0,0.144,[]
3379,GW330309d,534,gammapy_models/GW330309d_catO5_534_gammapy.fits,GCNs/GW330309d_GCN.json,2033-03-09 18:37:15.792844,332.0,0.071,[]
3380,GW330310a,19,gammapy_models/GW330310a_catO5_19_gammapy.fits,GCNs/GW330310a_GCN.json,2033-03-10 02:22:06.512138,748.0,0.152,[]
3381,GW330310b,2159,gammapy_models/GW330310b_catO5_2159_gammapy.fits,GCNs/GW330310b_GCN.json,2033-03-10 08:51:13.635506,1020.0,0.201,[]
3382,GW330310c,406,gammapy_models/GW330310c_catO5_406_gammapy.fits,GCNs/GW330310c_GCN.json,2033-03-10 15:21:42.698880,451.0,0.095,[]
3383,GW330310d,1868,gammapy_models/GW330310d_catO5_1868_gammapy.fits,GCNs/GW330310d_GCN.json,2033-03-10 17:15:45.515402,694.0,0.142,[]
3384,GW330311a,1124,gammapy_models/GW330311a_catO5_1124_gammapy.fits,GCNs/GW330311a_GCN.json,2033-03-11 09:28:58.656635,1830.0,0.336,[]
3385,GW330311b,1661,gammapy_models/GW330311b_catO5_1661_gammapy.fits,GCNs/GW330311b_GCN.json,2033-03-11 15:32:37.431981,474.0,0.1,[]
3386,GW330311c,121,gammapy_models/GW330311c_catO5_121_gammapy.fits,GCNs/GW330311c_GCN.json,2033-03-11 21:16:16.613175,440.0,0.093,[]
3387,GW330312a,2102,gammapy_models/GW330312a_catO5_2102_gammapy.fits,GCNs/GW330312a_GCN.json,2033-03-12 11:08:41.462267,1000.0,0.198,[]
3388,GW330312b,45,gammapy_models/GW330312b_catO5_45_gammapy.fits,GCNs/GW330312b_GCN.json,2033-03-12 13:50:50.006481,1290.0,0.248,[]
3389,GW330312c,566,gammapy_models/GW330312c_catO5_566_gammapy.fits,GCNs/GW330312c_GCN.json,2033-03-12 16:16:01.603546,13800.0,1.779,[]
3390,GW330314a,1945,gammapy_models/GW330314a_catO5_1945_gammapy.fits,GCNs/GW330314a_GCN.json,2033-03-14 21:19:41.390285,345.0,0.074,[]
3391,GW330316a,1450,gammapy_models/GW330316a_catO5_1450_gammapy.fits,GCNs/GW330316a_GCN.json,2033-03-16 07:18:44.531952,4880.0,0.764,[]
3392,GW330316b,2289,gammapy_models/GW330316b_catO5_2289_gammapy.fits,GCNs/GW330316b_GCN.json,2033-03-16 12:37:34.989305,664.0,0.136,[]
